customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status,prob_default_pd,credit_score,credit_risk_tier,loss_given_default_lgd,exposure_at_default_ead,expected_loss_gbp
BARC-103401,45,38600.0,5,RENT,7500,36,DEBT_CONSOLIDATION,19.29,35.61,0,1,0,0.09584012352940491,552,2. Near Prime (Moderate Risk),0.45,7500,323.46
BARC-103402,47,21700.0,5,MORTGAGE,25000,36,DEBT_CONSOLIDATION,11.07,27.86,0,0,0,0.05585072323229166,569,2. Near Prime (Moderate Risk),0.45,25000,628.32
BARC-103403,66,21800.0,10,OWN,5000,36,MEDICAL,8.04,31.49,0,0,0,0.05371159805129198,570,2. Near Prime (Moderate Risk),0.45,5000,120.85
BARC-103404,43,45600.0,8,RENT,10000,36,DEBT_CONSOLIDATION,21.24,44.4,1,4,0,0.36764507799835366,503,3. Subprime (High Risk),0.45,10000,1654.4
BARC-103405,50,40500.0,2,MORTGAGE,20000,36,DEBT_CONSOLIDATION,15.08,21.97,0,1,0,0.06424567461476194,564,2. Near Prime (Moderate Risk),0.45,20000,578.21
BARC-103406,65,49200.0,5,OTHER,5000,36,DEBT_CONSOLIDATION,8.72,0.0,0,0,0,0.023842287281876744,594,1. Prime (Low Risk),0.45,5000,53.65
BARC-103407,67,56100.0,3,MORTGAGE,10000,36,MAJOR_PURCHASE,21.59,16.42,0,0,0,0.047754024560926915,573,2. Near Prime (Moderate Risk),0.45,10000,214.89
BARC-103408,43,82800.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,40.12,25.27,1,0,1,0.14675400587970405,538,2. Near Prime (Moderate Risk),0.45,7500,495.29
BARC-103409,67,23700.0,8,MORTGAGE,20000,36,MAJOR_PURCHASE,12.33,20.07,0,2,0,0.08629230974502625,555,2. Near Prime (Moderate Risk),0.45,20000,776.63
BARC-103410,40,51400.0,5,MORTGAGE,10000,60,DEBT_CONSOLIDATION,12.13,51.2,0,0,1,0.06773167943392236,563,2. Near Prime (Moderate Risk),0.45,10000,304.79
BARC-103411,38,54800.0,2,RENT,15000,36,MEDICAL,16.92,36.29,0,2,1,0.10190159843732467,550,2. Near Prime (Moderate Risk),0.45,15000,687.84
BARC-103412,38,30600.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,10.7,32.23,0,0,0,0.05511556217880093,569,2. Near Prime (Moderate Risk),0.45,7500,186.02
BARC-103413,22,38800.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,23.9,79.47,0,0,0,0.17820791593919144,531,2. Near Prime (Moderate Risk),0.45,7500,601.45
BARC-103414,24,31000.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,27.05,64.63,0,0,1,0.164438353364917,534,2. Near Prime (Moderate Risk),0.45,5000,369.99
BARC-103415,50,115800.0,0,RENT,5000,36,DEBT_CONSOLIDATION,17.45,61.78,0,0,0,0.055308134641925646,569,2. Near Prime (Moderate Risk),0.45,5000,124.44
BARC-103416,53,38500.0,15,MORTGAGE,7500,60,DEBT_CONSOLIDATION,27.33,34.9,0,1,0,0.12300312417051888,544,2. Near Prime (Moderate Risk),0.45,7500,415.14
BARC-103417,56,46600.0,10,MORTGAGE,5000,36,DEBT_CONSOLIDATION,8.06,7.87,0,0,0,0.027659641201770734,590,1. Prime (Low Risk),0.45,5000,62.23
BARC-103418,38,31400.0,3,RENT,10000,60,HOME_IMPROVEMENT,25.43,7.1,0,3,0,0.12892130673179342,542,2. Near Prime (Moderate Risk),0.45,10000,580.15
BARC-103419,57,27900.0,5,RENT,5000,36,DEBT_CONSOLIDATION,21.14,38.36,0,0,0,0.08967611932383222,554,2. Near Prime (Moderate Risk),0.45,5000,201.77
BARC-103420,39,17700.0,10,MORTGAGE,5000,36,DEBT_CONSOLIDATION,17.68,65.78,0,1,0,0.1791214269795718,531,2. Near Prime (Moderate Risk),0.45,5000,403.02
BARC-103421,67,66500.0,5,RENT,15000,36,MAJOR_PURCHASE,33.31,83.63,1,0,1,0.32561535322492174,508,3. Subprime (High Risk),0.45,15000,2197.9
BARC-103422,48,55400.0,1,MORTGAGE,7500,60,DEBT_CONSOLIDATION,24.46,50.53,0,0,0,0.09760613787908703,551,2. Near Prime (Moderate Risk),0.45,7500,329.42
BARC-103423,60,30800.0,5,OWN,10000,36,CREDIT_CARD_REFINANCE,20.37,54.53,0,1,0,0.146039905523531,538,2. Near Prime (Moderate Risk),0.45,10000,657.18
BARC-103424,40,22100.0,3,RENT,10000,36,DEBT_CONSOLIDATION,17.55,40.29,0,0,0,0.0866007987156666,555,2. Near Prime (Moderate Risk),0.45,10000,389.7
BARC-103425,53,40100.0,5,RENT,15000,36,DEBT_CONSOLIDATION,35.77,50.87,0,0,1,0.1597670403372914,535,2. Near Prime (Moderate Risk),0.45,15000,1078.43
BARC-103426,32,27600.0,10,RENT,10000,36,HOME_IMPROVEMENT,31.03,35.56,0,0,1,0.1183050487435637,545,2. Near Prime (Moderate Risk),0.45,10000,532.37
BARC-103427,35,32100.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,31.11,59.51,0,3,0,0.331776315400781,507,3. Subprime (High Risk),0.45,5000,746.5
BARC-103428,61,18100.0,8,RENT,25000,60,HOME_IMPROVEMENT,21.67,61.96,1,0,0,0.24814442875989973,519,3. Subprime (High Risk),0.45,25000,2791.62
BARC-103429,59,40900.0,2,OWN,5000,36,CREDIT_CARD_REFINANCE,9.44,41.24,0,0,0,0.05668086008741902,568,2. Near Prime (Moderate Risk),0.45,5000,127.53
BARC-103430,22,41400.0,5,MORTGAGE,15000,36,HOME_IMPROVEMENT,29.64,28.35,0,4,0,0.2409785195923336,520,3. Subprime (High Risk),0.45,15000,1626.61
BARC-103431,49,66300.0,3,MORTGAGE,10000,36,DEBT_CONSOLIDATION,26.57,10.21,0,3,0,0.10512287403580109,549,2. Near Prime (Moderate Risk),0.45,10000,473.05
BARC-103432,61,33400.0,15,RENT,5000,36,DEBT_CONSOLIDATION,18.7,36.65,0,0,0,0.07643488033273065,559,2. Near Prime (Moderate Risk),0.45,5000,171.98
BARC-103433,30,30200.0,0,OWN,7500,60,DEBT_CONSOLIDATION,18.53,14.01,0,0,0,0.05196133206770507,571,2. Near Prime (Moderate Risk),0.45,7500,175.37
BARC-103434,22,15400.0,3,OWN,25000,60,DEBT_CONSOLIDATION,23.81,74.36,0,1,1,0.2475345127292839,519,3. Subprime (High Risk),0.45,25000,2784.76
BARC-103435,31,66500.0,10,OWN,10000,60,HOME_IMPROVEMENT,12.46,25.33,1,0,0,0.0684311186674402,562,2. Near Prime (Moderate Risk),0.45,10000,307.94
BARC-103436,33,59300.0,3,RENT,15000,60,DEBT_CONSOLIDATION,10.04,43.72,0,1,0,0.06773392342118296,563,2. Near Prime (Moderate Risk),0.45,15000,457.2
BARC-103437,30,36900.0,2,MORTGAGE,5000,36,MAJOR_PURCHASE,23.97,69.36,0,0,0,0.1541053785494194,536,2. Near Prime (Moderate Risk),0.45,5000,346.74
BARC-103438,34,17500.0,10,MORTGAGE,5000,36,MAJOR_PURCHASE,14.86,42.37,1,1,0,0.192660710268019,528,3. Subprime (High Risk),0.45,5000,433.49
BARC-103439,38,18600.0,5,MORTGAGE,25000,36,MAJOR_PURCHASE,25.23,69.84,0,3,1,0.35742687035276804,504,3. Subprime (High Risk),0.45,25000,4021.05
BARC-103440,29,26900.0,5,RENT,7500,36,MEDICAL,23.85,54.46,2,1,1,0.4205628380067432,496,3. Subprime (High Risk),0.45,7500,1419.4
BARC-103441,59,61800.0,3,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,6.34,47.24,0,0,0,0.04705196126669081,574,2. Near Prime (Moderate Risk),0.45,5000,105.87
BARC-103442,48,42600.0,1,MORTGAGE,10000,60,DEBT_CONSOLIDATION,27.27,30.22,0,0,0,0.08383665764061511,556,2. Near Prime (Moderate Risk),0.45,10000,377.26
BARC-103443,23,16000.0,5,MORTGAGE,15000,36,DEBT_CONSOLIDATION,5.99,32.99,3,0,0,0.2819373799850483,514,3. Subprime (High Risk),0.45,15000,1903.08
BARC-103444,40,45400.0,5,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,25.98,35.48,0,0,0,0.08599197440104078,555,2. Near Prime (Moderate Risk),0.45,5000,193.48
BARC-103445,26,22900.0,3,MORTGAGE,2500,60,MAJOR_PURCHASE,11.04,72.55,0,0,0,0.12145519841845132,544,2. Near Prime (Moderate Risk),0.45,2500,136.64
BARC-103446,47,27200.0,0,RENT,15000,36,MAJOR_PURCHASE,2.0,59.6,0,1,0,0.09088326191824411,554,2. Near Prime (Moderate Risk),0.45,15000,613.46
BARC-103447,22,62000.0,8,MORTGAGE,10000,60,HOME_IMPROVEMENT,13.81,49.43,0,0,0,0.06321024057809306,565,2. Near Prime (Moderate Risk),0.45,10000,284.45
BARC-103448,49,55300.0,5,OTHER,2500,36,HOME_IMPROVEMENT,8.75,39.3,0,1,0,0.06203037082284093,565,2. Near Prime (Moderate Risk),0.45,2500,69.78
BARC-103449,58,66300.0,5,MORTGAGE,5000,60,HOME_IMPROVEMENT,18.09,53.8,0,1,0,0.099634054099737,551,2. Near Prime (Moderate Risk),0.45,5000,224.18
BARC-103450,23,35900.0,1,RENT,10000,36,DEBT_CONSOLIDATION,2.0,39.02,0,1,0,0.05827927786490259,567,2. Near Prime (Moderate Risk),0.45,10000,262.26
BARC-103451,36,59000.0,3,MORTGAGE,25000,36,MAJOR_PURCHASE,9.5,26.01,0,0,0,0.036411584287557495,582,1. Prime (Low Risk),0.45,25000,409.63
BARC-103452,50,26300.0,5,RENT,5000,36,DEBT_CONSOLIDATION,20.39,64.03,0,1,1,0.17663816770650143,532,2. Near Prime (Moderate Risk),0.45,5000,397.44
BARC-103453,60,31500.0,8,RENT,5000,36,DEBT_CONSOLIDATION,4.19,24.73,0,0,0,0.037985712638168856,580,1. Prime (Low Risk),0.45,5000,85.47
BARC-103454,22,30300.0,2,RENT,7500,36,DEBT_CONSOLIDATION,9.95,35.16,2,0,0,0.17849331826713033,531,2. Near Prime (Moderate Risk),0.45,7500,602.41
BARC-103455,37,36800.0,10,MORTGAGE,20000,36,CREDIT_CARD_REFINANCE,18.67,0.0,1,0,0,0.06977117469071706,562,2. Near Prime (Moderate Risk),0.45,20000,627.94
BARC-103456,61,17900.0,3,MORTGAGE,25000,36,HOME_IMPROVEMENT,23.29,59.38,0,2,0,0.24090587454840418,520,3. Subprime (High Risk),0.45,25000,2710.19
BARC-103457,32,32100.0,8,RENT,2500,36,MAJOR_PURCHASE,34.17,100.0,2,4,1,0.8544960481135059,436,3. Subprime (High Risk),0.45,2500,961.31
BARC-103458,55,80700.0,15,MORTGAGE,10000,36,HOME_IMPROVEMENT,21.12,51.9,0,4,0,0.20132453596312774,527,3. Subprime (High Risk),0.45,10000,905.96
BARC-103459,63,19900.0,8,MORTGAGE,5000,60,DEBT_CONSOLIDATION,4.86,73.68,0,0,1,0.10401438311216575,549,2. Near Prime (Moderate Risk),0.45,5000,234.03
BARC-103460,21,17500.0,0,MORTGAGE,5000,60,MEDICAL,22.82,70.8,0,0,0,0.17769268646201075,531,2. Near Prime (Moderate Risk),0.45,5000,399.81
BARC-103461,65,18300.0,3,RENT,2500,36,DEBT_CONSOLIDATION,23.52,59.67,0,0,0,0.15075104085497068,537,2. Near Prime (Moderate Risk),0.45,2500,169.59
BARC-103462,35,157000.0,5,MORTGAGE,7500,36,MAJOR_PURCHASE,21.8,50.8,0,1,0,0.047966181291685304,573,2. Near Prime (Moderate Risk),0.45,7500,161.89
BARC-103463,46,46900.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,9.95,35.39,1,2,0,0.15050432933897395,537,2. Near Prime (Moderate Risk),0.45,10000,677.27
BARC-103464,57,31300.0,3,MORTGAGE,2500,36,DEBT_CONSOLIDATION,15.52,25.4,0,0,0,0.057084950835423476,568,2. Near Prime (Moderate Risk),0.45,2500,64.22
BARC-103465,41,37700.0,3,RENT,7500,36,CREDIT_CARD_REFINANCE,26.06,38.77,1,3,0,0.3327759387103759,507,3. Subprime (High Risk),0.45,7500,1123.12
BARC-103466,51,41200.0,3,RENT,7500,36,DEBT_CONSOLIDATION,28.93,14.71,0,0,1,0.06808417722512994,563,2. Near Prime (Moderate Risk),0.45,7500,229.78
BARC-103467,45,25500.0,8,MORTGAGE,2500,36,MAJOR_PURCHASE,3.98,60.58,0,1,0,0.10013602928679553,550,2. Near Prime (Moderate Risk),0.45,2500,112.65
BARC-103468,43,27300.0,10,RENT,7500,36,DEBT_CONSOLIDATION,14.55,44.17,0,1,0,0.10486721430699836,549,2. Near Prime (Moderate Risk),0.45,7500,353.93
BARC-103469,44,33300.0,8,RENT,15000,36,DEBT_CONSOLIDATION,23.12,26.78,0,0,1,0.07445777051136768,560,2. Near Prime (Moderate Risk),0.45,15000,502.59
BARC-103470,58,24400.0,2,RENT,20000,36,DEBT_CONSOLIDATION,17.07,53.31,0,3,0,0.2213949080595991,523,3. Subprime (High Risk),0.45,20000,1992.55
BARC-103471,48,29200.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,20.97,35.53,0,1,0,0.10956999803923524,548,2. Near Prime (Moderate Risk),0.45,10000,493.06
BARC-103472,41,44100.0,5,RENT,15000,60,DEBT_CONSOLIDATION,18.01,21.75,1,0,0,0.09410144097167192,552,2. Near Prime (Moderate Risk),0.45,15000,635.18
BARC-103473,63,21000.0,0,MORTGAGE,10000,60,DEBT_CONSOLIDATION,15.05,91.46,0,0,0,0.18998456327419538,529,3. Subprime (High Risk),0.45,10000,854.93
BARC-103474,38,152600.0,15,MORTGAGE,5000,36,DEBT_CONSOLIDATION,25.62,55.35,0,3,0,0.10638329325551873,549,2. Near Prime (Moderate Risk),0.45,5000,239.36
BARC-103475,56,55000.0,5,RENT,7500,36,HOME_IMPROVEMENT,10.91,44.38,1,0,0,0.10058559977995524,550,2. Near Prime (Moderate Risk),0.45,7500,339.48
BARC-103476,55,18100.0,15,MORTGAGE,7500,36,HOME_IMPROVEMENT,16.53,42.15,2,1,0,0.3229055837382747,508,3. Subprime (High Risk),0.45,7500,1089.81
BARC-103477,65,9300.0,8,RENT,5000,36,DEBT_CONSOLIDATION,22.2,38.02,0,0,0,0.10828751560332373,548,2. Near Prime (Moderate Risk),0.45,5000,243.65
BARC-103478,29,24900.0,8,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,9.24,27.84,0,0,0,0.050926181762113436,572,2. Near Prime (Moderate Risk),0.45,7500,171.88
BARC-103479,58,52900.0,3,RENT,10000,36,DEBT_CONSOLIDATION,23.8,48.85,1,0,1,0.1658678989619252,534,2. Near Prime (Moderate Risk),0.45,10000,746.41
BARC-103480,50,47600.0,10,MORTGAGE,5000,36,MAJOR_PURCHASE,27.51,15.34,0,0,0,0.06197575665124889,566,2. Near Prime (Moderate Risk),0.45,5000,139.45
BARC-103481,64,34200.0,2,RENT,2500,36,HOME_IMPROVEMENT,21.77,33.93,1,4,0,0.350637246368138,505,3. Subprime (High Risk),0.45,2500,394.47
BARC-103482,54,26100.0,15,OTHER,7500,36,CREDIT_CARD_REFINANCE,14.57,51.39,0,0,0,0.09207744005644955,553,2. Near Prime (Moderate Risk),0.45,7500,310.76
BARC-103483,52,22100.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,12.42,18.12,1,1,0,0.11579100350559722,546,2. Near Prime (Moderate Risk),0.45,10000,521.06
BARC-103484,23,29100.0,3,RENT,7500,60,HOME_IMPROVEMENT,9.18,38.56,0,2,0,0.10252119161615503,550,2. Near Prime (Moderate Risk),0.45,7500,346.01
BARC-103485,23,20800.0,8,OWN,7500,36,MAJOR_PURCHASE,20.19,40.04,0,0,0,0.09516274056582318,552,2. Near Prime (Moderate Risk),0.45,7500,321.17
BARC-103486,48,29200.0,8,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,11.94,46.51,3,0,0,0.35815856308690414,504,3. Subprime (High Risk),0.45,15000,2417.57
BARC-103487,64,75500.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,3.53,28.95,0,0,0,0.026760906005286973,591,1. Prime (Low Risk),0.45,10000,120.42
BARC-103488,35,23800.0,2,RENT,10000,36,DEBT_CONSOLIDATION,19.61,75.28,0,2,1,0.2628022612266968,517,3. Subprime (High Risk),0.45,10000,1182.61
BARC-103489,61,50800.0,0,RENT,7500,36,DEBT_CONSOLIDATION,17.37,41.84,0,2,1,0.11765753200301535,545,2. Near Prime (Moderate Risk),0.45,7500,397.09
BARC-103490,43,55300.0,10,MORTGAGE,10000,36,MAJOR_PURCHASE,27.93,54.93,0,1,0,0.15233359431079183,537,2. Near Prime (Moderate Risk),0.45,10000,685.5
BARC-103491,60,20100.0,8,RENT,20000,36,DEBT_CONSOLIDATION,14.05,60.91,0,0,0,0.11236535540257332,547,2. Near Prime (Moderate Risk),0.45,20000,1011.29
BARC-103492,31,22800.0,3,RENT,7500,36,DEBT_CONSOLIDATION,6.21,58.46,0,3,0,0.17675403562881195,532,2. Near Prime (Moderate Risk),0.45,7500,596.54
BARC-103493,52,65400.0,1,MORTGAGE,10000,36,MAJOR_PURCHASE,33.33,26.42,0,1,0,0.1028883803532369,550,2. Near Prime (Moderate Risk),0.45,10000,463.0
BARC-103494,56,21800.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,16.63,45.25,0,0,0,0.0918792842374825,553,2. Near Prime (Moderate Risk),0.45,10000,413.46
BARC-103495,53,35200.0,3,OWN,7500,36,CREDIT_CARD_REFINANCE,29.89,0.0,0,0,1,0.056897838196192436,568,2. Near Prime (Moderate Risk),0.45,7500,192.03
BARC-103496,44,111500.0,2,RENT,7500,36,DEBT_CONSOLIDATION,21.61,25.66,0,0,0,0.03416764298727066,584,1. Prime (Low Risk),0.45,7500,115.32
BARC-103497,59,62200.0,5,OWN,2500,36,MAJOR_PURCHASE,13.64,39.22,0,1,0,0.06879755860072943,562,2. Near Prime (Moderate Risk),0.45,2500,77.4
BARC-103498,54,38100.0,10,MORTGAGE,20000,60,MEDICAL,16.2,13.47,0,0,0,0.044175308772514535,576,2. Near Prime (Moderate Risk),0.45,20000,397.58
BARC-103499,48,57700.0,5,RENT,20000,36,DEBT_CONSOLIDATION,28.97,64.01,0,1,0,0.17852240431240413,531,2. Near Prime (Moderate Risk),0.45,20000,1606.7
BARC-103500,57,35200.0,5,RENT,20000,36,MAJOR_PURCHASE,21.98,32.51,0,0,0,0.07803762609570473,558,2. Near Prime (Moderate Risk),0.45,20000,702.34
BARC-103501,27,63600.0,15,RENT,2500,36,CREDIT_CARD_REFINANCE,19.11,52.92,1,0,1,0.1407027517306253,539,2. Near Prime (Moderate Risk),0.45,2500,158.29
BARC-103502,24,11800.0,8,RENT,2500,36,CREDIT_CARD_REFINANCE,13.04,52.13,0,1,0,0.1303160766065712,542,2. Near Prime (Moderate Risk),0.45,2500,146.61
BARC-103503,57,33600.0,1,OWN,2500,60,CREDIT_CARD_REFINANCE,15.73,40.43,1,1,0,0.16911563104921754,533,2. Near Prime (Moderate Risk),0.45,2500,190.26
BARC-103504,21,11500.0,3,MORTGAGE,10000,36,HOME_IMPROVEMENT,9.92,1.0,0,2,0,0.06303967165087253,565,2. Near Prime (Moderate Risk),0.45,10000,283.68
BARC-103505,21,39700.0,5,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,21.67,73.98,0,1,0,0.19332406293814533,528,3. Subprime (High Risk),0.45,7500,652.47
BARC-103506,67,31900.0,5,RENT,25000,60,DEBT_CONSOLIDATION,16.38,44.7,1,0,1,0.1461255854192735,538,2. Near Prime (Moderate Risk),0.45,25000,1643.91
BARC-103507,40,76800.0,8,OWN,15000,36,DEBT_CONSOLIDATION,6.76,29.31,1,0,0,0.05520005065099495,569,2. Near Prime (Moderate Risk),0.45,15000,372.6
BARC-103508,39,53700.0,3,OWN,10000,36,DEBT_CONSOLIDATION,24.4,65.31,0,0,0,0.12728128109363201,543,2. Near Prime (Moderate Risk),0.45,10000,572.77
BARC-103509,49,27200.0,3,MORTGAGE,5000,36,MAJOR_PURCHASE,5.79,0.0,0,0,0,0.026358141313493528,591,1. Prime (Low Risk),0.45,5000,59.31
BARC-103510,30,29000.0,1,OWN,7500,36,DEBT_CONSOLIDATION,15.95,65.83,1,4,1,0.4591537049081727,492,3. Subprime (High Risk),0.45,7500,1549.64
BARC-103511,38,44800.0,1,MORTGAGE,15000,60,CREDIT_CARD_REFINANCE,20.75,25.73,1,0,0,0.10960960400204416,548,2. Near Prime (Moderate Risk),0.45,15000,739.86
BARC-103512,48,26500.0,8,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,23.07,32.59,0,0,0,0.08744821479408042,555,2. Near Prime (Moderate Risk),0.45,10000,393.52
BARC-103513,55,35700.0,15,MORTGAGE,2500,36,HOME_IMPROVEMENT,7.92,47.07,1,0,0,0.11265591183644322,547,2. Near Prime (Moderate Risk),0.45,2500,126.74
BARC-103514,63,74900.0,2,RENT,7500,60,CREDIT_CARD_REFINANCE,29.62,40.85,0,0,0,0.08252136165854113,557,2. Near Prime (Moderate Risk),0.45,7500,278.51
BARC-103515,67,23000.0,15,MORTGAGE,10000,60,HOME_IMPROVEMENT,16.8,66.97,0,0,0,0.13267766680648424,541,2. Near Prime (Moderate Risk),0.45,10000,597.05
BARC-103516,51,28400.0,3,RENT,7500,36,DEBT_CONSOLIDATION,16.83,60.5,3,3,1,0.6810740901218144,465,3. Subprime (High Risk),0.45,7500,2298.63
BARC-103517,47,30700.0,10,RENT,25000,36,CREDIT_CARD_REFINANCE,31.01,79.99,0,0,0,0.23461240943517964,521,3. Subprime (High Risk),0.45,25000,2639.39
BARC-103518,31,206300.0,0,MORTGAGE,7500,36,MAJOR_PURCHASE,39.7,54.35,0,1,0,0.06079386240397653,566,2. Near Prime (Moderate Risk),0.45,7500,205.18
BARC-103519,58,50700.0,1,MORTGAGE,10000,36,MEDICAL,17.37,44.76,0,2,0,0.12373069014194195,544,2. Near Prime (Moderate Risk),0.45,10000,556.79
BARC-103520,25,67700.0,3,MORTGAGE,15000,36,DEBT_CONSOLIDATION,19.31,66.84,0,0,0,0.09846111016583271,551,2. Near Prime (Moderate Risk),0.45,15000,664.61
BARC-103521,28,55400.0,10,RENT,7500,36,MAJOR_PURCHASE,19.73,44.03,0,0,0,0.07435538093899408,560,2. Near Prime (Moderate Risk),0.45,7500,250.95
BARC-103522,54,57500.0,3,RENT,15000,36,MAJOR_PURCHASE,22.8,58.58,0,1,1,0.13542503529286753,541,2. Near Prime (Moderate Risk),0.45,15000,914.12
BARC-103523,32,47100.0,10,MORTGAGE,2500,36,MEDICAL,33.14,35.21,0,0,0,0.10676065017030123,548,2. Near Prime (Moderate Risk),0.45,2500,120.11
BARC-103524,58,44400.0,3,OWN,25000,36,MAJOR_PURCHASE,20.51,33.96,0,0,0,0.07027072716008934,562,2. Near Prime (Moderate Risk),0.45,25000,790.55
BARC-103525,21,16400.0,1,RENT,7500,36,DEBT_CONSOLIDATION,17.99,32.3,0,3,0,0.1746805218833935,532,2. Near Prime (Moderate Risk),0.45,7500,589.55
BARC-103526,51,44200.0,15,RENT,2500,36,DEBT_CONSOLIDATION,16.83,30.94,0,2,0,0.10140704220124253,550,2. Near Prime (Moderate Risk),0.45,2500,114.08
BARC-103527,24,34200.0,0,RENT,10000,36,MAJOR_PURCHASE,8.8,34.75,1,1,0,0.12352641744253869,544,2. Near Prime (Moderate Risk),0.45,10000,555.87
BARC-103528,65,49000.0,8,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,17.4,66.3,0,0,0,0.10752744697156295,548,2. Near Prime (Moderate Risk),0.45,5000,241.94
BARC-103529,25,34900.0,10,MORTGAGE,15000,36,DEBT_CONSOLIDATION,28.57,53.1,0,1,0,0.17740368900336728,531,2. Near Prime (Moderate Risk),0.45,15000,1197.47
BARC-103530,50,55300.0,1,MORTGAGE,7500,36,HOME_IMPROVEMENT,16.04,22.0,0,1,0,0.05818949651768908,567,2. Near Prime (Moderate Risk),0.45,7500,196.39
BARC-103531,44,60900.0,5,RENT,10000,60,DEBT_CONSOLIDATION,20.23,34.85,0,0,0,0.06106712838021256,566,2. Near Prime (Moderate Risk),0.45,10000,274.8
BARC-103532,23,7300.0,0,RENT,20000,60,CREDIT_CARD_REFINANCE,15.42,9.62,0,0,0,0.05297042848585321,570,2. Near Prime (Moderate Risk),0.45,20000,476.73
BARC-103533,31,28600.0,5,OWN,5000,60,MEDICAL,16.65,36.44,1,4,0,0.33160260233291433,507,3. Subprime (High Risk),0.45,5000,746.11
BARC-103534,65,13100.0,8,RENT,5000,60,DEBT_CONSOLIDATION,27.45,10.77,0,2,0,0.13153267346476802,542,2. Near Prime (Moderate Risk),0.45,5000,295.95
BARC-103535,24,41400.0,3,RENT,5000,36,HOME_IMPROVEMENT,27.53,25.85,0,0,0,0.07909865874591913,558,2. Near Prime (Moderate Risk),0.45,5000,177.97
BARC-103536,46,30800.0,2,RENT,5000,36,DEBT_CONSOLIDATION,18.77,3.92,0,0,0,0.04329913149060551,576,2. Near Prime (Moderate Risk),0.45,5000,97.42
BARC-103537,47,76600.0,2,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,26.41,35.82,0,0,0,0.0666946044888502,563,2. Near Prime (Moderate Risk),0.45,10000,300.13
BARC-103538,66,40700.0,8,RENT,5000,36,DEBT_CONSOLIDATION,13.96,30.93,0,0,0,0.05498187269310115,569,2. Near Prime (Moderate Risk),0.45,5000,123.71
BARC-103539,63,27800.0,15,RENT,7500,36,DEBT_CONSOLIDATION,11.82,59.17,1,0,0,0.16611817348427968,534,2. Near Prime (Moderate Risk),0.45,7500,560.65
BARC-103540,47,60900.0,2,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,14.23,22.94,0,0,0,0.03989401793687939,579,2. Near Prime (Moderate Risk),0.45,5000,89.76
BARC-103541,62,30500.0,0,MORTGAGE,7500,36,MEDICAL,32.15,75.16,0,0,0,0.22580889521579126,523,3. Subprime (High Risk),0.45,7500,762.11
BARC-103542,26,27600.0,1,MORTGAGE,2500,60,MAJOR_PURCHASE,22.88,58.82,0,3,1,0.27482593588742715,515,3. Subprime (High Risk),0.45,2500,309.18
BARC-103543,35,45100.0,5,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,14.14,14.81,0,1,0,0.05241618389752437,571,2. Near Prime (Moderate Risk),0.45,7500,176.9
BARC-103544,50,88200.0,8,RENT,20000,60,DEBT_CONSOLIDATION,18.52,27.67,0,1,0,0.05225579306072951,571,2. Near Prime (Moderate Risk),0.45,20000,470.3
BARC-103545,62,58100.0,3,OWN,7500,36,MAJOR_PURCHASE,11.01,52.08,0,1,0,0.08210093118978212,557,2. Near Prime (Moderate Risk),0.45,7500,277.09
BARC-103546,57,49600.0,0,RENT,15000,60,DEBT_CONSOLIDATION,16.47,23.19,0,0,0,0.04802668044191456,573,2. Near Prime (Moderate Risk),0.45,15000,324.18
BARC-103547,57,164900.0,15,RENT,5000,36,DEBT_CONSOLIDATION,19.88,60.58,2,0,0,0.12375631233254741,544,2. Near Prime (Moderate Risk),0.45,5000,278.45
BARC-103548,62,24300.0,15,RENT,7500,36,MAJOR_PURCHASE,12.84,26.52,0,0,0,0.05658575105198904,568,2. Near Prime (Moderate Risk),0.45,7500,190.98
BARC-103549,57,24000.0,3,OWN,10000,36,DEBT_CONSOLIDATION,17.91,69.05,0,1,0,0.1808017451038593,531,2. Near Prime (Moderate Risk),0.45,10000,813.61
BARC-103550,55,39300.0,10,OWN,2500,60,CREDIT_CARD_REFINANCE,8.95,40.47,1,1,0,0.13097991548584179,542,2. Near Prime (Moderate Risk),0.45,2500,147.35
