customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status
BARC-102858,53,53000.0,10,RENT,10000,60,MEDICAL,13.86,61.08,0,4,0
BARC-102859,38,32100.0,5,MORTGAGE,7500,36,HOME_IMPROVEMENT,17.58,0.0,0,1,0
BARC-102860,48,20100.0,0,RENT,2500,36,DEBT_CONSOLIDATION,10.09,59.37,0,2,0
BARC-102861,67,13200.0,2,RENT,5000,36,DEBT_CONSOLIDATION,12.27,22.43,0,4,0
BARC-102862,31,54400.0,10,OWN,7500,36,DEBT_CONSOLIDATION,11.78,49.63,1,2,0
BARC-102863,65,52000.0,3,MORTGAGE,10000,36,MAJOR_PURCHASE,14.73,43.79,0,2,0
BARC-102864,53,41500.0,1,RENT,7500,36,DEBT_CONSOLIDATION,10.62,78.85,0,1,0
BARC-102865,37,27600.0,5,MORTGAGE,5000,36,MAJOR_PURCHASE,8.52,61.03,0,2,0
BARC-102866,26,19700.0,10,RENT,15000,36,DEBT_CONSOLIDATION,10.09,53.54,0,1,0
BARC-102867,24,35300.0,1,RENT,10000,36,MAJOR_PURCHASE,20.99,34.94,0,1,1
BARC-102868,40,17600.0,5,RENT,20000,36,HOME_IMPROVEMENT,24.08,32.95,1,0,0
BARC-102869,67,24000.0,2,RENT,20000,60,DEBT_CONSOLIDATION,19.52,12.99,1,2,0
BARC-102870,47,72700.0,3,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,19.6,17.58,0,0,0
BARC-102871,35,13100.0,3,RENT,7500,36,DEBT_CONSOLIDATION,9.13,56.8,0,0,0
BARC-102872,26,52700.0,0,RENT,7500,36,CREDIT_CARD_REFINANCE,31.85,27.81,1,0,0
BARC-102873,67,82600.0,3,RENT,2500,36,MAJOR_PURCHASE,15.73,33.84,0,1,0
BARC-102874,34,56900.0,3,RENT,5000,36,DEBT_CONSOLIDATION,12.71,8.8,0,1,0
BARC-102875,31,45200.0,8,MORTGAGE,5000,60,MEDICAL,22.75,15.2,0,0,0
BARC-102876,59,28100.0,10,RENT,5000,60,HOME_IMPROVEMENT,21.31,37.15,2,0,0
BARC-102877,29,25500.0,1,RENT,5000,36,DEBT_CONSOLIDATION,12.86,78.42,1,1,0
BARC-102878,46,10500.0,5,RENT,7500,36,CREDIT_CARD_REFINANCE,11.8,50.2,1,0,0
BARC-102879,36,37100.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,20.83,63.97,0,2,1
BARC-102880,25,29100.0,15,RENT,15000,36,DEBT_CONSOLIDATION,32.36,87.68,0,0,1
BARC-102881,30,24700.0,8,RENT,7500,60,CREDIT_CARD_REFINANCE,14.04,85.94,0,0,0
BARC-102882,23,35900.0,1,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,12.55,64.75,0,0,0
BARC-102883,33,37600.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,14.09,23.5,0,0,0
BARC-102884,63,25600.0,1,MORTGAGE,15000,36,DEBT_CONSOLIDATION,12.65,0.0,1,2,0
BARC-102885,50,88200.0,8,MORTGAGE,10000,36,MEDICAL,14.47,29.24,0,0,0
BARC-102886,65,54300.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,17.3,19.13,0,0,0
BARC-102887,26,59500.0,5,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,12.31,19.73,0,2,0
BARC-102888,37,34300.0,5,OWN,5000,60,HOME_IMPROVEMENT,12.25,0.0,0,0,0
BARC-102889,65,48100.0,2,MORTGAGE,10000,36,HOME_IMPROVEMENT,11.61,61.01,0,0,0
BARC-102890,39,22200.0,0,RENT,7500,36,DEBT_CONSOLIDATION,24.55,29.76,0,0,0
BARC-102891,62,52400.0,10,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,20.67,51.85,0,1,0
BARC-102892,55,32500.0,1,RENT,2500,36,DEBT_CONSOLIDATION,26.91,41.58,2,1,0
BARC-102893,66,20700.0,8,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,30.49,63.74,1,1,0
BARC-102894,46,35900.0,2,MORTGAGE,7500,36,MAJOR_PURCHASE,19.68,49.28,1,1,0
BARC-102895,25,30900.0,10,MORTGAGE,2500,36,CREDIT_CARD_REFINANCE,22.68,78.64,0,0,0
BARC-102896,49,130300.0,5,RENT,2500,36,HOME_IMPROVEMENT,11.07,50.6,0,4,0
BARC-102897,57,46100.0,3,RENT,15000,36,CREDIT_CARD_REFINANCE,26.52,61.19,0,0,0
BARC-102898,40,86600.0,8,RENT,15000,60,DEBT_CONSOLIDATION,19.5,53.23,0,1,0
BARC-102899,41,67700.0,2,RENT,5000,36,DEBT_CONSOLIDATION,7.63,82.11,0,0,0
BARC-102900,30,37100.0,3,MORTGAGE,10000,36,HOME_IMPROVEMENT,7.63,35.25,0,3,0
BARC-102901,25,28500.0,10,RENT,7500,36,DEBT_CONSOLIDATION,20.45,40.43,0,1,0
BARC-102902,56,13900.0,0,RENT,15000,36,DEBT_CONSOLIDATION,22.71,53.67,0,1,0
BARC-102903,26,22500.0,2,OWN,5000,36,MEDICAL,9.93,3.87,1,0,0
BARC-102904,46,52300.0,8,MORTGAGE,2500,36,DEBT_CONSOLIDATION,21.45,35.88,0,0,0
BARC-102905,24,30800.0,8,RENT,5000,36,DEBT_CONSOLIDATION,6.91,36.39,0,0,0
BARC-102906,59,44700.0,1,MORTGAGE,20000,36,CREDIT_CARD_REFINANCE,20.08,41.21,2,4,0
BARC-102907,59,11900.0,15,MORTGAGE,5000,60,DEBT_CONSOLIDATION,18.05,31.97,0,0,0
BARC-102908,55,46600.0,8,MORTGAGE,20000,36,CREDIT_CARD_REFINANCE,17.49,16.1,0,1,0
BARC-102909,21,66400.0,3,MORTGAGE,7500,36,HOME_IMPROVEMENT,15.27,0.0,0,0,0
BARC-102910,44,13700.0,3,RENT,7500,60,DEBT_CONSOLIDATION,20.3,41.46,0,1,0
BARC-102911,56,44500.0,5,MORTGAGE,25000,36,HOME_IMPROVEMENT,16.35,60.36,0,0,0
BARC-102912,26,76000.0,0,RENT,5000,36,MAJOR_PURCHASE,2.0,14.24,0,0,0
BARC-102913,61,91500.0,8,RENT,10000,36,DEBT_CONSOLIDATION,17.66,62.61,0,0,0
BARC-102914,66,27500.0,0,MORTGAGE,5000,36,DEBT_CONSOLIDATION,2.0,64.26,0,1,0
BARC-102915,64,55800.0,8,RENT,15000,60,MAJOR_PURCHASE,14.1,56.12,0,0,0
BARC-102916,51,79700.0,10,RENT,2500,36,DEBT_CONSOLIDATION,6.51,62.39,0,1,0
BARC-102917,40,45300.0,10,MORTGAGE,15000,60,DEBT_CONSOLIDATION,20.37,47.76,0,0,0
BARC-102918,44,73600.0,1,MORTGAGE,5000,36,MEDICAL,15.62,14.83,0,0,0
BARC-102919,45,35600.0,8,RENT,10000,36,DEBT_CONSOLIDATION,8.58,41.99,0,0,0
BARC-102920,56,45100.0,15,RENT,15000,36,MEDICAL,15.93,30.0,0,0,0
BARC-102921,41,25800.0,0,RENT,10000,36,CREDIT_CARD_REFINANCE,14.17,34.23,0,1,0
BARC-102922,50,33200.0,0,MORTGAGE,20000,36,DEBT_CONSOLIDATION,19.02,73.15,0,0,0
BARC-102923,44,46100.0,2,MORTGAGE,15000,36,DEBT_CONSOLIDATION,21.62,52.86,0,1,0
BARC-102924,64,24800.0,2,RENT,7500,36,MAJOR_PURCHASE,2.0,70.57,0,1,0
BARC-102925,62,32100.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,21.11,61.66,0,0,0
BARC-102926,50,55200.0,15,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,28.26,48.73,0,0,0
BARC-102927,42,112300.0,8,RENT,5000,60,DEBT_CONSOLIDATION,21.42,26.7,0,0,0
BARC-102928,48,11800.0,0,MORTGAGE,7500,60,DEBT_CONSOLIDATION,26.68,71.69,0,0,1
BARC-102929,27,107700.0,5,RENT,15000,36,MAJOR_PURCHASE,19.39,30.49,0,0,0
BARC-102930,55,31500.0,10,RENT,5000,60,DEBT_CONSOLIDATION,24.59,0.3,0,1,0
BARC-102931,48,61700.0,5,MORTGAGE,2500,36,CREDIT_CARD_REFINANCE,31.44,15.79,0,2,0
BARC-102932,34,68800.0,2,RENT,20000,36,MAJOR_PURCHASE,19.04,60.74,0,2,1
BARC-102933,30,85900.0,15,RENT,5000,60,DEBT_CONSOLIDATION,10.37,47.78,0,0,0
BARC-102934,36,24300.0,3,RENT,5000,36,DEBT_CONSOLIDATION,15.41,68.56,0,1,0
BARC-102935,36,32100.0,3,MORTGAGE,10000,36,MEDICAL,10.98,66.51,0,1,0
BARC-102936,51,35300.0,3,OTHER,20000,36,CREDIT_CARD_REFINANCE,12.03,46.76,0,2,0
BARC-102937,62,29800.0,3,OWN,7500,60,HOME_IMPROVEMENT,26.46,51.76,0,0,1
BARC-102938,45,75000.0,8,RENT,10000,36,DEBT_CONSOLIDATION,24.45,23.65,0,1,0
BARC-102939,33,34800.0,3,RENT,10000,60,HOME_IMPROVEMENT,18.54,36.04,0,0,0
BARC-102940,26,14900.0,5,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,21.79,29.38,0,0,0
BARC-102941,64,25600.0,2,MORTGAGE,2500,36,CREDIT_CARD_REFINANCE,29.07,33.22,0,2,0
BARC-102942,29,15200.0,5,OWN,20000,36,MEDICAL,20.78,43.96,0,1,0
BARC-102943,65,32000.0,15,RENT,25000,60,MAJOR_PURCHASE,22.89,19.69,2,1,0
BARC-102944,56,52600.0,2,MORTGAGE,7500,60,MAJOR_PURCHASE,27.36,19.1,0,0,0
BARC-102945,63,25300.0,10,RENT,5000,36,DEBT_CONSOLIDATION,17.74,49.74,0,4,0
BARC-102946,40,29100.0,2,RENT,10000,36,DEBT_CONSOLIDATION,21.75,58.35,0,0,0
BARC-102947,38,31200.0,1,RENT,2500,36,DEBT_CONSOLIDATION,25.97,35.88,0,1,0
BARC-102948,63,39200.0,1,MORTGAGE,10000,36,DEBT_CONSOLIDATION,19.22,28.14,0,1,0
BARC-102949,41,48200.0,15,MORTGAGE,7500,36,DEBT_CONSOLIDATION,31.77,23.68,0,1,0
BARC-102950,24,56600.0,5,RENT,2500,36,HOME_IMPROVEMENT,15.55,93.57,0,0,0
BARC-102951,53,125600.0,5,OTHER,5000,36,HOME_IMPROVEMENT,30.65,30.67,0,0,1
BARC-102952,47,38900.0,0,RENT,5000,36,HOME_IMPROVEMENT,23.99,0.0,3,2,1
BARC-102953,27,54400.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,18.8,46.86,3,2,0
BARC-102954,26,15200.0,8,MORTGAGE,15000,36,MAJOR_PURCHASE,14.66,91.17,0,0,0
BARC-102955,35,29500.0,3,RENT,2500,60,HOME_IMPROVEMENT,20.31,74.82,1,4,0
BARC-102956,38,31300.0,1,RENT,7500,36,HOME_IMPROVEMENT,22.24,53.44,0,1,0
BARC-102957,52,20800.0,2,OWN,5000,36,HOME_IMPROVEMENT,18.09,66.04,0,0,0
BARC-102958,31,27000.0,8,MORTGAGE,20000,60,DEBT_CONSOLIDATION,2.0,51.92,0,1,0
BARC-102959,40,34200.0,5,RENT,2500,36,MAJOR_PURCHASE,14.15,48.84,3,1,0
BARC-102960,44,27500.0,5,RENT,7500,36,DEBT_CONSOLIDATION,10.72,62.13,0,0,0
BARC-102961,35,151900.0,0,RENT,5000,36,DEBT_CONSOLIDATION,2.06,34.01,1,2,0
BARC-102962,27,48100.0,5,OWN,20000,36,CREDIT_CARD_REFINANCE,15.61,25.71,1,1,0
BARC-102963,41,109200.0,3,RENT,15000,36,HOME_IMPROVEMENT,25.87,42.4,0,0,0
BARC-102964,62,82500.0,10,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,6.04,63.8,0,0,0
BARC-102965,46,25600.0,3,RENT,7500,60,DEBT_CONSOLIDATION,11.83,34.23,0,2,0
BARC-102966,64,37100.0,5,MORTGAGE,2500,36,MAJOR_PURCHASE,14.96,45.46,0,0,0
BARC-102967,34,28600.0,15,RENT,7500,36,MAJOR_PURCHASE,14.96,46.79,0,0,0
BARC-102968,57,33200.0,5,OWN,10000,36,CREDIT_CARD_REFINANCE,25.31,37.4,0,0,0
BARC-102969,41,21200.0,0,MORTGAGE,7500,36,HOME_IMPROVEMENT,17.62,29.02,0,2,0
BARC-102970,38,28500.0,1,MORTGAGE,2500,36,DEBT_CONSOLIDATION,14.18,4.41,0,2,0
BARC-102971,25,44300.0,15,RENT,5000,36,MAJOR_PURCHASE,17.99,66.47,0,0,0
BARC-102972,23,43600.0,5,RENT,5000,36,DEBT_CONSOLIDATION,14.8,21.67,1,0,1
BARC-102973,43,41700.0,2,MORTGAGE,15000,36,MAJOR_PURCHASE,24.23,39.61,0,0,0
BARC-102974,46,35100.0,5,RENT,5000,36,HOME_IMPROVEMENT,11.13,31.57,3,0,1
BARC-102975,57,58300.0,15,OWN,10000,36,DEBT_CONSOLIDATION,28.76,72.11,0,2,0
BARC-102976,44,31500.0,0,RENT,7500,36,HOME_IMPROVEMENT,30.91,5.31,0,0,1
BARC-102977,39,78100.0,5,MORTGAGE,5000,60,DEBT_CONSOLIDATION,30.22,32.13,3,0,0
BARC-102978,45,13100.0,1,RENT,7500,36,DEBT_CONSOLIDATION,8.44,52.51,0,0,0
BARC-102979,41,52100.0,3,MORTGAGE,15000,36,MAJOR_PURCHASE,19.29,62.18,0,2,0
BARC-102980,32,47500.0,8,MORTGAGE,7500,36,DEBT_CONSOLIDATION,13.57,43.02,0,0,0
BARC-102981,61,25100.0,5,RENT,10000,36,HOME_IMPROVEMENT,17.39,62.48,1,0,0
BARC-102982,53,29900.0,15,RENT,15000,36,CREDIT_CARD_REFINANCE,7.16,32.63,0,1,0
BARC-102983,24,46900.0,5,MORTGAGE,5000,36,DEBT_CONSOLIDATION,18.82,67.88,0,0,0
BARC-102984,62,60100.0,15,RENT,2500,60,HOME_IMPROVEMENT,27.06,13.13,1,0,0
BARC-102985,27,13900.0,3,MORTGAGE,5000,60,HOME_IMPROVEMENT,8.02,26.65,0,0,0
BARC-102986,42,51300.0,0,OWN,15000,36,HOME_IMPROVEMENT,17.93,2.42,0,0,0
BARC-102987,53,28200.0,1,MORTGAGE,7500,60,MEDICAL,10.76,25.37,0,0,0
BARC-102988,37,67400.0,0,RENT,5000,36,HOME_IMPROVEMENT,25.45,10.35,0,1,0
BARC-102989,44,13200.0,8,RENT,7500,36,CREDIT_CARD_REFINANCE,11.87,52.63,0,0,0
BARC-102990,54,139400.0,2,RENT,10000,36,HOME_IMPROVEMENT,14.12,73.2,0,0,0
BARC-102991,48,22300.0,8,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,29.46,52.91,3,4,1
BARC-102992,63,79700.0,5,RENT,7500,36,MEDICAL,17.18,53.35,0,0,0
BARC-102993,61,35000.0,2,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,13.27,60.99,3,1,0
BARC-102994,59,23100.0,5,RENT,20000,60,DEBT_CONSOLIDATION,26.09,50.49,0,1,0
BARC-102995,42,42000.0,0,OWN,10000,60,MAJOR_PURCHASE,24.81,62.87,0,0,0
BARC-102996,37,64000.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,11.64,28.47,0,1,0
BARC-102997,54,15500.0,8,RENT,15000,36,CREDIT_CARD_REFINANCE,12.13,55.36,0,0,1
BARC-102998,26,53400.0,8,RENT,2500,36,MAJOR_PURCHASE,13.9,57.82,0,1,0
BARC-102999,66,36100.0,8,RENT,5000,36,DEBT_CONSOLIDATION,2.0,48.69,0,3,0
BARC-103000,26,49900.0,5,MORTGAGE,7500,36,MAJOR_PURCHASE,12.9,35.71,0,1,0
BARC-103001,54,36500.0,5,OWN,10000,36,DEBT_CONSOLIDATION,19.66,32.11,0,2,0
BARC-103002,21,26500.0,3,OWN,7500,60,HOME_IMPROVEMENT,11.1,25.94,0,0,0
BARC-103003,30,19700.0,15,OWN,10000,36,MEDICAL,17.18,34.38,0,1,0
BARC-103004,41,52600.0,15,OWN,10000,36,MAJOR_PURCHASE,15.58,55.96,0,0,0
BARC-103005,25,52400.0,0,MORTGAGE,10000,60,DEBT_CONSOLIDATION,18.41,43.37,0,0,0
BARC-103006,22,52300.0,15,RENT,5000,60,MAJOR_PURCHASE,15.59,73.17,0,0,0
BARC-103007,42,45900.0,10,RENT,7500,60,DEBT_CONSOLIDATION,28.24,9.0,0,0,0
BARC-103008,22,61100.0,5,RENT,7500,36,DEBT_CONSOLIDATION,18.74,11.41,0,2,0
BARC-103009,30,78700.0,3,MORTGAGE,5000,36,MAJOR_PURCHASE,28.58,30.2,0,0,0
BARC-103010,54,12900.0,3,RENT,20000,36,DEBT_CONSOLIDATION,23.98,46.03,0,1,1
BARC-103011,36,10000.0,10,RENT,15000,36,HOME_IMPROVEMENT,19.91,68.08,0,0,0
BARC-103012,59,93400.0,1,RENT,7500,36,CREDIT_CARD_REFINANCE,34.11,38.37,1,2,0
BARC-103013,42,17400.0,5,MORTGAGE,5000,36,HOME_IMPROVEMENT,17.75,96.55,0,1,0
BARC-103014,32,20000.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,13.03,26.47,0,1,0
BARC-103015,44,31000.0,3,RENT,2500,36,CREDIT_CARD_REFINANCE,22.02,70.35,0,0,1
BARC-103016,67,14600.0,0,MORTGAGE,20000,36,HOME_IMPROVEMENT,31.21,64.55,0,0,0
BARC-103017,60,29400.0,15,RENT,5000,36,HOME_IMPROVEMENT,30.34,12.66,0,0,0
BARC-103018,58,21600.0,1,OTHER,5000,36,CREDIT_CARD_REFINANCE,22.83,9.98,0,3,0
BARC-103019,30,31900.0,8,MORTGAGE,7500,36,DEBT_CONSOLIDATION,15.95,38.79,1,1,1
BARC-103020,55,42400.0,5,RENT,10000,36,CREDIT_CARD_REFINANCE,27.21,35.44,0,0,0
BARC-103021,52,30100.0,10,MORTGAGE,7500,36,DEBT_CONSOLIDATION,27.29,41.85,0,4,0
BARC-103022,27,29200.0,5,RENT,7500,36,CREDIT_CARD_REFINANCE,17.68,0.0,0,0,0
BARC-103023,41,41900.0,15,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,15.01,50.63,0,0,0
BARC-103024,40,64500.0,5,RENT,15000,36,HOME_IMPROVEMENT,26.08,41.33,0,0,0
BARC-103025,46,87700.0,5,RENT,2500,60,CREDIT_CARD_REFINANCE,12.41,59.13,2,1,0
BARC-103026,24,32200.0,15,RENT,7500,36,DEBT_CONSOLIDATION,8.4,48.86,0,4,0
BARC-103027,66,99100.0,2,MORTGAGE,10000,36,DEBT_CONSOLIDATION,32.04,21.34,0,3,0
BARC-103028,42,58800.0,3,MORTGAGE,10000,36,DEBT_CONSOLIDATION,27.09,27.76,0,1,0
BARC-103029,35,18400.0,8,MORTGAGE,7500,36,MAJOR_PURCHASE,29.86,23.66,0,0,0
BARC-103030,60,18100.0,1,RENT,10000,36,CREDIT_CARD_REFINANCE,14.82,31.36,0,0,0
BARC-103031,41,26400.0,10,MORTGAGE,10000,60,HOME_IMPROVEMENT,13.45,40.9,0,0,0
BARC-103032,35,80400.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,20.56,30.89,0,0,0
BARC-103033,42,27600.0,8,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,23.3,90.71,1,3,1
BARC-103034,48,12800.0,15,OWN,2500,36,CREDIT_CARD_REFINANCE,21.92,28.36,2,0,0
BARC-103035,34,32000.0,15,MORTGAGE,7500,36,MAJOR_PURCHASE,16.28,69.92,0,0,0
BARC-103036,47,12200.0,3,RENT,7500,60,MAJOR_PURCHASE,15.73,61.52,0,2,0
BARC-103037,61,20300.0,2,MORTGAGE,2500,60,DEBT_CONSOLIDATION,16.4,49.08,0,1,0
BARC-103038,60,26300.0,5,RENT,7500,60,DEBT_CONSOLIDATION,21.78,37.68,0,4,1
BARC-103039,48,39400.0,8,OTHER,2500,60,MAJOR_PURCHASE,24.85,63.28,0,0,0
BARC-103040,46,63800.0,2,OWN,2500,60,MAJOR_PURCHASE,30.53,69.73,0,0,0
BARC-103041,22,53200.0,2,MORTGAGE,5000,36,MAJOR_PURCHASE,15.08,34.5,1,2,1
BARC-103042,45,19000.0,2,MORTGAGE,7500,36,MEDICAL,16.92,58.64,1,0,1
BARC-103043,23,29600.0,10,RENT,10000,36,DEBT_CONSOLIDATION,14.11,47.58,0,0,0
BARC-103044,28,37900.0,1,MORTGAGE,10000,36,MAJOR_PURCHASE,11.76,4.63,1,0,0
BARC-103045,64,31400.0,2,MORTGAGE,25000,60,DEBT_CONSOLIDATION,21.66,42.87,0,0,0
BARC-103046,53,31300.0,5,RENT,5000,36,DEBT_CONSOLIDATION,15.55,8.96,0,1,0
BARC-103047,62,14100.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,22.09,68.48,0,0,0
BARC-103048,55,19300.0,1,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,12.78,23.53,0,2,0
BARC-103049,26,29100.0,2,RENT,5000,36,DEBT_CONSOLIDATION,32.17,10.02,0,0,1
BARC-103050,59,6600.0,3,MORTGAGE,5000,36,DEBT_CONSOLIDATION,2.0,49.98,0,3,0
BARC-103051,43,51700.0,15,RENT,10000,36,CREDIT_CARD_REFINANCE,19.52,45.05,1,0,0
BARC-103052,45,17100.0,3,RENT,15000,36,HOME_IMPROVEMENT,15.94,54.6,0,0,1
BARC-103053,63,53000.0,1,RENT,7500,36,MAJOR_PURCHASE,22.48,45.71,0,0,1
BARC-103054,39,50500.0,15,MORTGAGE,10000,36,DEBT_CONSOLIDATION,16.89,12.21,0,0,0
BARC-103055,25,26900.0,3,MORTGAGE,25000,36,DEBT_CONSOLIDATION,13.25,66.06,0,0,0
BARC-103056,31,63000.0,1,RENT,15000,36,HOME_IMPROVEMENT,18.64,100.0,0,0,0
BARC-103057,32,54700.0,5,RENT,5000,36,HOME_IMPROVEMENT,15.98,74.81,0,4,1
BARC-103058,30,30600.0,10,MORTGAGE,25000,36,DEBT_CONSOLIDATION,23.6,59.56,0,3,0
BARC-103059,28,28800.0,8,RENT,10000,36,MAJOR_PURCHASE,20.2,12.14,0,3,0
BARC-103060,44,66400.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,19.34,27.75,0,1,0
BARC-103061,48,41300.0,2,RENT,5000,36,CREDIT_CARD_REFINANCE,29.33,3.64,0,0,1
BARC-103062,61,64500.0,10,RENT,10000,36,DEBT_CONSOLIDATION,10.18,64.85,0,0,0
BARC-103063,56,9800.0,2,MORTGAGE,15000,36,HOME_IMPROVEMENT,9.32,26.32,0,0,0
BARC-103064,57,38300.0,8,MORTGAGE,7500,36,MAJOR_PURCHASE,18.19,22.18,0,2,0
BARC-103065,41,15300.0,0,RENT,10000,36,HOME_IMPROVEMENT,22.69,46.73,1,0,0
BARC-103066,28,35800.0,3,MORTGAGE,5000,60,MEDICAL,19.78,72.3,0,1,0
BARC-103067,29,53800.0,15,MORTGAGE,10000,60,MAJOR_PURCHASE,32.21,25.96,0,0,0
BARC-103068,67,94500.0,5,RENT,10000,36,DEBT_CONSOLIDATION,15.87,18.52,0,2,1
BARC-103069,35,21700.0,3,MORTGAGE,7500,36,HOME_IMPROVEMENT,4.78,0.0,0,0,0
BARC-103070,66,27200.0,8,RENT,2500,36,MAJOR_PURCHASE,16.55,35.84,0,0,0
BARC-103071,60,34500.0,3,RENT,10000,36,DEBT_CONSOLIDATION,20.58,74.12,2,0,1
BARC-103072,38,21200.0,15,MORTGAGE,7500,36,DEBT_CONSOLIDATION,18.72,53.56,0,2,1
BARC-103073,62,62200.0,2,MORTGAGE,7500,60,HOME_IMPROVEMENT,22.76,42.23,2,0,0
BARC-103074,40,34900.0,3,MORTGAGE,25000,36,HOME_IMPROVEMENT,23.33,21.97,0,0,0
BARC-103075,26,38800.0,8,OWN,10000,36,HOME_IMPROVEMENT,14.51,55.32,0,2,0
BARC-103076,32,51100.0,8,OWN,20000,36,CREDIT_CARD_REFINANCE,26.85,35.06,0,1,0
BARC-103077,22,34900.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,8.51,41.14,0,0,0
BARC-103078,27,23200.0,2,MORTGAGE,5000,36,DEBT_CONSOLIDATION,28.6,0.0,0,0,0
BARC-103079,36,35100.0,5,RENT,10000,36,MAJOR_PURCHASE,15.4,37.37,0,0,0
BARC-103080,23,22700.0,2,OWN,10000,36,DEBT_CONSOLIDATION,20.27,0.0,1,0,0
BARC-103081,65,38500.0,0,RENT,10000,36,DEBT_CONSOLIDATION,17.5,32.53,0,1,1
BARC-103082,23,62800.0,10,RENT,5000,36,DEBT_CONSOLIDATION,13.16,61.22,0,0,0
BARC-103083,47,19000.0,5,MORTGAGE,5000,36,HOME_IMPROVEMENT,10.84,54.66,0,0,0
BARC-103084,63,15600.0,5,OWN,2500,36,DEBT_CONSOLIDATION,23.41,39.42,0,0,1
BARC-103085,60,37300.0,8,MORTGAGE,10000,36,MAJOR_PURCHASE,33.67,32.78,0,0,0
BARC-103086,58,23800.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,6.98,56.19,1,0,0
BARC-103087,53,37000.0,5,MORTGAGE,15000,36,HOME_IMPROVEMENT,16.69,46.44,0,0,0
BARC-103088,48,43300.0,8,MORTGAGE,15000,60,DEBT_CONSOLIDATION,27.11,80.34,0,0,0
BARC-103089,21,11200.0,5,RENT,15000,36,CREDIT_CARD_REFINANCE,22.31,58.68,0,1,0
BARC-103090,28,53100.0,10,RENT,7500,36,DEBT_CONSOLIDATION,18.18,8.09,0,1,0
BARC-103091,57,19100.0,3,RENT,7500,36,HOME_IMPROVEMENT,17.93,63.51,2,0,1
BARC-103092,52,35900.0,0,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,22.22,60.94,1,2,0
BARC-103093,63,25300.0,1,MORTGAGE,10000,60,DEBT_CONSOLIDATION,10.0,29.47,0,0,0
BARC-103094,57,26800.0,10,RENT,7500,36,DEBT_CONSOLIDATION,9.64,38.87,0,1,0
BARC-103095,24,92200.0,15,RENT,2500,60,DEBT_CONSOLIDATION,26.1,60.68,0,0,0
BARC-103096,50,43300.0,0,MORTGAGE,10000,60,DEBT_CONSOLIDATION,22.52,55.72,0,2,1
BARC-103097,26,59700.0,10,OWN,10000,60,DEBT_CONSOLIDATION,13.65,12.17,0,0,0
BARC-103098,66,39500.0,15,RENT,2500,36,DEBT_CONSOLIDATION,14.89,55.35,1,0,0
BARC-103099,39,51100.0,8,OWN,25000,36,MAJOR_PURCHASE,11.84,19.12,1,0,0
BARC-103100,52,45700.0,8,MORTGAGE,2500,36,DEBT_CONSOLIDATION,18.35,46.43,0,1,0
BARC-103101,29,41800.0,0,MORTGAGE,5000,36,DEBT_CONSOLIDATION,11.23,38.42,0,1,0
BARC-103102,32,66800.0,2,MORTGAGE,10000,60,DEBT_CONSOLIDATION,10.37,0.0,0,0,0
BARC-103103,31,39600.0,2,RENT,15000,60,DEBT_CONSOLIDATION,23.48,79.54,0,0,0
BARC-103104,66,127600.0,5,MORTGAGE,7500,36,HOME_IMPROVEMENT,28.01,6.7,1,3,0
BARC-103105,36,61600.0,8,RENT,10000,36,DEBT_CONSOLIDATION,14.42,74.73,0,0,0
BARC-103106,21,19400.0,10,RENT,7500,36,DEBT_CONSOLIDATION,7.95,39.57,0,0,0
BARC-103107,65,33000.0,5,RENT,7500,36,DEBT_CONSOLIDATION,14.3,36.15,0,3,1
BARC-103108,41,45200.0,5,MORTGAGE,20000,36,CREDIT_CARD_REFINANCE,24.27,54.57,0,0,0
BARC-103109,50,37200.0,0,RENT,10000,36,DEBT_CONSOLIDATION,23.81,53.02,0,0,0
